date,home,away,home_score,away_score,neutral,tournament,city,country
2021-06-03,Kuwait,Australia,0.0,3.0,False,FIFA World Cup qualification,Kuwait City,Kuwait
2021-06-03,Qatar,India,1.0,0.0,False,FIFA World Cup qualification,Doha,Qatar
2021-06-04,Italy,Czechia,4.0,0.0,False,Friendly,Bologna,Italy
2021-06-04,Spain,Portugal,0.0,0.0,False,Friendly,Madrid,Spain
2021-06-04,Brazil,Ecuador,2.0,0.0,False,FIFA World Cup qualification,Porto Alegre,Brazil
2021-06-05,Côte d'Ivoire,Burkina Faso,2.0,1.0,False,Friendly,Abidjan,Ivory Coast
2021-06-05,Senegal,Zambia,3.0,1.0,False,Friendly,Thiès,Senegal
2021-06-05,Sweden,Armenia,3.0,1.0,False,Friendly,Stockholm,Sweden
2021-06-05,Tunisia,Congo DR,1.0,0.0,False,Friendly,Radès,Tunisia
2021-06-05,Saudi Arabia,Yemen,3.0,0.0,False,FIFA World Cup qualification,Riyadh,Saudi Arabia
2021-06-05,Korea Republic,Turkmenistan,5.0,0.0,False,FIFA World Cup qualification,Goyang,South Korea
2021-06-05,Aruba,Canada,0.0,7.0,True,FIFA World Cup qualification,Bradenton,United States
2021-06-05,British Virgin Islands,Curaçao,0.0,8.0,True,FIFA World Cup qualification,Guatemala City,Guatemala
2021-06-05,Panama,Anguilla,13.0,0.0,False,FIFA World Cup qualification,Panama City,Panama
2021-06-05,Turks and Caicos Islands,Haiti,0.0,10.0,False,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands
2021-06-06,Algeria,Mali,1.0,0.0,False,Friendly,Blida,Algeria
2021-06-06,Austria,Slovakia,0.0,0.0,False,Friendly,Vienna,Austria
2021-06-06,Belgium,Croatia,1.0,0.0,False,Friendly,Brussels,Belgium
2021-06-06,Denmark,Bosnia and Herzegovina,2.0,0.0,False,Friendly,Brondbyvester,Denmark
2021-06-06,England,Romania,1.0,0.0,False,Friendly,London,England
2021-06-06,Luxembourg,Scotland,0.0,1.0,False,Friendly,Luxembourg,Luxembourg
2021-06-06,Netherlands,Georgia,3.0,0.0,False,Friendly,Enschede,Netherlands
2021-06-06,Norway,Greece,1.0,2.0,True,Friendly,Málaga,Spain
2021-06-06,United States,Mexico,3.0,2.0,False,CONCACAF Nations League,Denver,United States
2021-06-07,Germany,Latvia,7.0,1.0,False,Friendly,Düsseldorf,Germany
2021-06-07,Nepal,Jordan,0.0,3.0,True,FIFA World Cup qualification,Kuwait City,Kuwait
2021-06-07,Australia,Taiwan,5.0,1.0,True,FIFA World Cup qualification,Kuwait City,Kuwait
2021-06-07,Iraq,Cambodia,4.0,1.0,True,FIFA World Cup qualification,Arad,Iran
2021-06-07,Uzbekistan,Singapore,5.0,0.0,True,FIFA World Cup qualification,Riyadh,Saudi Arabia
2021-06-07,Japan,Tajikistan,4.0,1.0,False,FIFA World Cup qualification,Suita,Japan
2021-06-07,Bahrain,Iran,0.0,3.0,False,FIFA World Cup qualification,Riffa,Bahrain
2021-06-07,Qatar,Oman,1.0,0.0,False,FIFA World Cup qualification,Doha,Qatar
2021-06-08,Czechia,Albania,3.0,1.0,False,Friendly,Prague,Czech Republic
2021-06-08,France,Bulgaria,3.0,0.0,False,Friendly,Paris,France
2021-06-08,Morocco,Ghana,1.0,0.0,False,Friendly,Rabat,Morocco
2021-06-08,Senegal,Cabo Verde,2.0,0.0,False,Friendly,Thiès,Senegal
2021-06-08,Spain,Lithuania,4.0,0.0,False,Friendly,Leganés,Spain
2021-06-08,Canada,Suriname,4.0,0.0,True,FIFA World Cup qualification,Bridgeview,United States
2021-06-08,Curaçao,Guatemala,0.0,0.0,False,FIFA World Cup qualification,Willemstad,Curaçao
2021-06-08,Panama,Dominican Republic,3.0,0.0,False,FIFA World Cup qualification,Panama City,Panama
2021-06-08,Haiti,Nicaragua,1.0,0.0,False,FIFA World Cup qualification,Port-au-Prince,Haiti
2021-06-08,Ecuador,Peru,1.0,2.0,False,FIFA World Cup qualification,Quito,Ecuador
2021-06-08,Colombia,Argentina,2.0,2.0,False,FIFA World Cup qualification,Barranquilla,Colombia
2021-06-08,Venezuela,Uruguay,0.0,0.0,False,FIFA World Cup qualification,Caracas,Venezuela
2021-06-08,Paraguay,Brazil,0.0,2.0,False,FIFA World Cup qualification,Asunción,Paraguay
2021-06-09,Portugal,Israel,4.0,0.0,False,Friendly,Lisbon,Portugal
2021-06-09,United States,Costa Rica,4.0,0.0,False,Friendly,Sandy,United States
2021-06-09,Korea Republic,Sri Lanka,5.0,0.0,False,FIFA World Cup qualification,Goyang,South Korea
2021-06-10,South Africa,Uganda,3.0,2.0,False,Friendly,Johannesburg,South Africa
2021-06-11,Nepal,Australia,0.0,3.0,True,FIFA World Cup qualification,Kuwait City,Kuwait
2021-06-11,Kuwait,Jordan,0.0,0.0,False,FIFA World Cup qualification,Kuwait City,Kuwait
2021-06-11,Cambodia,Iran,0.0,10.0,True,FIFA World Cup qualification,Isa Town,Bahrain
2021-06-11,Hong Kong,Iraq,0.0,1.0,True,FIFA World Cup qualification,Arad,Iran
2021-06-11,Yemen,Uzbekistan,0.0,1.0,True,FIFA World Cup qualification,Riyadh,Saudi Arabia
2021-06-11,Japan,Serbia,1.0,0.0,False,Kirin Challenge Cup,Kobe,Japan
2021-06-11,Congo DR,Mali,1.0,1.0,True,Friendly,Radès,Tunisia
2021-06-11,Tunisia,Algeria,0.0,2.0,False,Friendly,Radès,Tunisia
2021-06-11,Italy,Türkiye,3.0,0.0,False,UEFA Euro,Rome,Italy
2021-06-11,Saudi Arabia,Singapore,3.0,0.0,False,FIFA World Cup qualification,Riyadh,Saudi Arabia
2021-06-12,Haiti,Canada,0.0,1.0,False,FIFA World Cup qualification,Port-au-Prince,Haiti
2021-06-12,Panama,Curaçao,2.0,1.0,False,FIFA World Cup qualification,Panama City,Panama
2021-06-12,Ghana,Côte d'Ivoire,0.0,0.0,False,Friendly,Cape Coast,Ghana
2021-06-12,Mexico,Honduras,0.0,0.0,True,Friendly,Atlanta,United States
2021-06-12,Morocco,Burkina Faso,1.0,0.0,False,Friendly,Rabat,Morocco
2021-06-12,Wales,Switzerland,1.0,1.0,False,UEFA Euro,Cardiff,Wales
2021-06-12,Russia,Belgium,0.0,3.0,False,UEFA Euro,Saint Petersburg,Russia
2021-06-13,Korea Republic,Lebanon,2.0,1.0,False,FIFA World Cup qualification,Goyang,South Korea
2021-06-13,Austria,North Macedonia,3.0,1.0,True,UEFA Euro,Bucharest,Romania
2021-06-13,Netherlands,Ukraine,3.0,2.0,False,UEFA Euro,Amsterdam,Netherlands
2021-06-13,England,Croatia,1.0,0.0,False,UEFA Euro,London,England
2021-06-13,Brazil,Venezuela,3.0,0.0,False,Copa América,Brasília,Brazil
2021-06-13,Colombia,Ecuador,1.0,0.0,True,Copa América,Cuiabá,Brazil
2021-06-14,Scotland,Czechia,0.0,2.0,False,UEFA Euro,Glasgow,Scotland
2021-06-14,Spain,Sweden,0.0,0.0,False,UEFA Euro,Seville,Spain
2021-06-14,Argentina,Chile,1.0,1.0,True,Copa América,Rio de Janeiro,Brazil
2021-06-14,Paraguay,Bolivia,3.0,1.0,True,Copa América,Goiânia,Brazil
2021-06-15,Australia,Jordan,1.0,0.0,True,FIFA World Cup qualification,Kuwait City,Kuwait
2021-06-15,Iran,Iraq,1.0,0.0,False,FIFA World Cup qualification,Arad,Iran
2021-06-15,Saudi Arabia,Uzbekistan,3.0,0.0,False,FIFA World Cup qualification,Riyadh,Saudi Arabia
2021-06-15,Japan,Kyrgyzstan,5.0,1.0,False,FIFA World Cup qualification,Suita,Japan
2021-06-15,Canada,Haiti,3.0,0.0,True,FIFA World Cup qualification,Bridgeview,United States
2021-06-15,Curaçao,Panama,0.0,0.0,False,FIFA World Cup qualification,Willemstad,Curaçao
2021-06-15,Tunisia,Mali,1.0,0.0,False,Friendly,Radès,Tunisia
2021-06-15,Hungary,Portugal,0.0,3.0,False,UEFA Euro,Budapest,Hungary
2021-06-15,Germany,France,0.0,1.0,False,UEFA Euro,Munich,Germany
2021-06-16,Türkiye,Wales,0.0,2.0,True,UEFA Euro,Baku,Azerbaijan
2021-06-16,Italy,Switzerland,3.0,0.0,False,UEFA Euro,Rome,Italy
2021-06-17,Denmark,Belgium,1.0,2.0,False,UEFA Euro,Copenhagen,Denmark
2021-06-17,Netherlands,Austria,2.0,0.0,False,UEFA Euro,Amsterdam,Netherlands
2021-06-17,Colombia,Venezuela,0.0,0.0,True,Copa América,Goiânia,Brazil
2021-06-17,Brazil,Peru,4.0,0.0,False,Copa América,Rio de Janeiro,Brazil
2021-06-17,Algeria,Liberia,5.0,1.0,False,Friendly,Oran,Algeria
2021-06-18,Croatia,Czechia,1.0,1.0,True,UEFA Euro,Glasgow,Scotland
2021-06-18,England,Scotland,0.0,0.0,False,UEFA Euro,London,England
2021-06-18,Sweden,Slovakia,1.0,0.0,True,UEFA Euro,Saint Petersburg,Russia
2021-06-18,Argentina,Uruguay,1.0,0.0,True,Copa América,Brasília,Brazil
2021-06-19,Spain,Poland,1.0,1.0,False,UEFA Euro,Seville,Spain
2021-06-19,Hungary,France,1.0,1.0,False,UEFA Euro,Budapest,Hungary
2021-06-19,Germany,Portugal,4.0,2.0,False,UEFA Euro,Munich,Germany
2021-06-20,Switzerland,Türkiye,3.0,1.0,True,UEFA Euro,Baku,Azerbaijan
2021-06-20,Venezuela,Ecuador,2.0,2.0,True,Copa América,Rio de Janeiro,Brazil
2021-06-20,Colombia,Peru,1.0,2.0,True,Copa América,Goiânia,Brazil
2021-06-21,Finland,Belgium,0.0,2.0,True,UEFA Euro,Saint Petersburg,Russia
2021-06-21,Netherlands,North Macedonia,3.0,0.0,False,UEFA Euro,Amsterdam,Netherlands
2021-06-21,Ukraine,Austria,0.0,1.0,True,UEFA Euro,Bucharest,Romania
2021-06-21,Uruguay,Chile,1.0,1.0,True,Copa América,Cuiabá,Brazil
2021-06-21,Argentina,Paraguay,1.0,0.0,True,Copa América,Brasília,Brazil
2021-06-22,Scotland,Croatia,1.0,3.0,False,UEFA Euro,Glasgow,Scotland
2021-06-22,England,Czechia,1.0,0.0,False,UEFA Euro,London,England
2021-06-23,Spain,Slovakia,5.0,0.0,False,UEFA Euro,Seville,Spain
2021-06-23,Sweden,Poland,3.0,2.0,True,UEFA Euro,Saint Petersburg,Russia
2021-06-23,Germany,Hungary,2.0,2.0,False,UEFA Euro,Munich,Germany
2021-06-23,Portugal,France,2.0,2.0,True,UEFA Euro,Budapest,Hungary
2021-06-23,Ecuador,Peru,2.0,2.0,True,Copa América,Goiânia,Brazil
2021-06-23,Brazil,Colombia,2.0,1.0,False,Copa América,Rio de Janeiro,Brazil
2021-06-24,Bolivia,Uruguay,0.0,2.0,True,Copa América,Cuiabá,Brazil
2021-06-24,Chile,Paraguay,0.0,2.0,True,Copa América,Brasília,Brazil
2021-06-26,Italy,Austria,2.0,1.0,True,UEFA Euro,London,England
2021-06-27,Netherlands,Czechia,0.0,2.0,True,UEFA Euro,Budapest,Hungary
2021-06-27,Belgium,Portugal,1.0,0.0,True,UEFA Euro,Seville,Spain
2021-06-27,Brazil,Ecuador,1.0,1.0,False,Copa América,Goiânia,Brazil
2021-06-28,Croatia,Spain,3.0,5.0,True,UEFA Euro,Copenhagen,Denmark
2021-06-28,France,Switzerland,3.0,3.0,True,UEFA Euro,Bucharest,Romania
2021-06-28,Argentina,Bolivia,4.0,1.0,True,Copa América,Cuiabá,Brazil
2021-06-28,Uruguay,Paraguay,1.0,0.0,True,Copa América,Rio de Janeiro,Brazil
2021-06-29,England,Germany,2.0,0.0,False,UEFA Euro,London,England
2021-06-29,Sweden,Ukraine,1.0,2.0,True,UEFA Euro,Glasgow,Scotland
2021-06-30,Mexico,Panama,3.0,0.0,True,Friendly,Nashville,United States
2021-07-02,Switzerland,Spain,1.0,1.0,True,UEFA Euro,Saint Petersburg,Russia
2021-07-02,Belgium,Italy,1.0,2.0,True,UEFA Euro,Munich,Germany
2021-07-02,Peru,Paraguay,3.0,3.0,True,Copa América,Goiânia,Brazil
2021-07-02,Brazil,Chile,1.0,0.0,False,Copa América,Rio de Janeiro,Brazil
2021-07-02,Haiti,Saint Vincent and the Grenadines,6.0,1.0,True,Gold Cup qualification,Fort Lauderdale,United States
2021-07-03,Czechia,Denmark,1.0,2.0,True,UEFA Euro,Baku,Azerbaijan
2021-07-03,Ukraine,England,0.0,4.0,True,UEFA Euro,Rome,Italy
2021-07-03,Mexico,Nigeria,4.0,0.0,True,Friendly,Nashville,United States
2021-07-03,Uruguay,Colombia,0.0,0.0,True,Copa América,Brasília,Brazil
2021-07-03,Argentina,Ecuador,3.0,0.0,True,Copa América,Goiânia,Brazil
2021-07-04,Qatar,El Salvador,1.0,0.0,True,Friendly,Pula,Croatia
2021-07-05,Brazil,Peru,1.0,0.0,False,Copa América,Rio de Janeiro,Brazil
2021-07-06,Argentina,Colombia,1.0,1.0,True,Copa América,Brasília,Brazil
2021-07-06,Italy,Spain,1.0,1.0,True,UEFA Euro,London,England
2021-07-06,Haiti,Bermuda,4.0,1.0,True,Gold Cup qualification,Fort Lauderdale,United States
2021-07-06,South Africa,Botswana,1.0,0.0,False,COSAFA Cup,Port Elizabeth,South Africa
2021-07-07,England,Denmark,2.0,1.0,False,UEFA Euro,London,England
2021-07-07,Senegal,Namibia,1.0,2.0,True,COSAFA Cup,Port Elizabeth,South Africa
2021-07-08,South Africa,Eswatini,1.0,0.0,False,COSAFA Cup,Port Elizabeth,South Africa
2021-07-09,Peru,Colombia,2.0,3.0,True,Copa América,Brasília,Brazil
2021-07-09,Senegal,Mozambique,1.0,0.0,True,COSAFA Cup,Port Elizabeth,South Africa
2021-07-10,Brazil,Argentina,0.0,1.0,False,Copa América,Rio de Janeiro,Brazil
2021-07-10,Mexico,Trinidad and Tobago,0.0,0.0,True,Gold Cup,Arlington,United States
2021-07-11,England,Italy,1.0,1.0,False,UEFA Euro,London,England
2021-07-11,Canada,Martinique,4.0,1.0,True,Gold Cup,Kansas City,United States
2021-07-11,United States,Haiti,1.0,0.0,False,Gold Cup,Kansas City,United States
2021-07-13,South Africa,Lesotho,4.0,0.0,False,COSAFA Cup,Port Elizabeth,South Africa
2021-07-13,Senegal,Zimbabwe,2.0,1.0,True,COSAFA Cup,Port Elizabeth,South Africa
2021-07-13,Qatar,Panama,3.0,3.0,True,Gold Cup,Houston,United States
2021-07-14,South Africa,Zambia,0.0,0.0,False,COSAFA Cup,Port Elizabeth,South Africa
2021-07-14,Senegal,Malawi,2.0,1.0,True,COSAFA Cup,Port Elizabeth,South Africa
2021-07-14,Guatemala,Mexico,0.0,3.0,True,Gold Cup,Dallas,United States
2021-07-15,Haiti,Canada,1.0,4.0,True,Gold Cup,Kansas City,United States
2021-07-15,United States,Martinique,6.0,1.0,False,Gold Cup,Kansas City,United States
2021-07-16,Senegal,Eswatini,2.0,2.0,True,COSAFA Cup,Port Elizabeth,South Africa
2021-07-16,South Africa,Mozambique,3.0,0.0,False,COSAFA Cup,Port Elizabeth,South Africa
2021-07-17,Grenada,Qatar,0.0,4.0,True,Gold Cup,Houston,United States
2021-07-17,Panama,Honduras,2.0,3.0,True,Gold Cup,Houston,United States
2021-07-18,South Africa,Senegal,0.0,0.0,False,COSAFA Cup,Port Elizabeth,South Africa
2021-07-18,Mexico,El Salvador,1.0,0.0,True,Gold Cup,Dallas,United States
2021-07-18,Martinique,Haiti,1.0,2.0,True,Gold Cup,Frisco,United States
2021-07-18,United States,Canada,1.0,0.0,False,Gold Cup,Kansas City,United States
2021-07-20,Panama,Grenada,3.0,1.0,True,Gold Cup,Orlando,United States
2021-07-20,Honduras,Qatar,0.0,2.0,True,Gold Cup,Houston,United States
2021-07-24,Mexico,Honduras,3.0,0.0,True,Gold Cup,Glendale,United States
2021-07-24,Qatar,El Salvador,3.0,2.0,True,Gold Cup,Glendale,United States
2021-07-25,Costa Rica,Canada,0.0,2.0,True,Gold Cup,Arlington,United States
2021-07-25,United States,Jamaica,1.0,0.0,False,Gold Cup,Arlington,United States
2021-07-29,Mexico,Canada,2.0,1.0,True,Gold Cup,Houston,United States
2021-07-29,United States,Qatar,1.0,0.0,False,Gold Cup,Austin,United States
2021-08-01,United States,Mexico,1.0,0.0,False,Gold Cup,Las Vegas,United States
2021-09-01,Bahrain,Haiti,6.0,1.0,False,Friendly,Riffa,Bahrain
2021-09-01,Qatar,Serbia,0.0,4.0,True,Friendly,Debrecen,Hungary
2021-09-01,Switzerland,Greece,2.0,1.0,False,Friendly,Basel,Switzerland
2021-09-01,Central African Republic,Cabo Verde,1.0,1.0,True,FIFA World Cup qualification,Douala,Cameroon
2021-09-01,Egypt,Angola,1.0,0.0,False,FIFA World Cup qualification,Cairo,Egypt
2021-09-01,Senegal,Togo,2.0,0.0,False,FIFA World Cup qualification,Thiès,Senegal
2021-09-01,Portugal,Ireland,2.0,1.0,False,FIFA World Cup qualification,Faro-Loulé,Portugal
2021-09-01,France,Bosnia and Herzegovina,1.0,1.0,False,FIFA World Cup qualification,Strasbourg,France
2021-09-01,Denmark,Scotland,2.0,0.0,False,FIFA World Cup qualification,Copenhagen,Denmark
2021-09-01,Moldova,Austria,0.0,2.0,False,FIFA World Cup qualification,Chișinău,Moldova
2021-09-01,Norway,Netherlands,1.0,1.0,False,FIFA World Cup qualification,Oslo,Norway
2021-09-01,Türkiye,Montenegro,2.0,2.0,False,FIFA World Cup qualification,Istanbul,Turkey
2021-09-01,Russia,Croatia,0.0,0.0,False,FIFA World Cup qualification,Moscow,Russia
2021-09-02,Algeria,Djibouti,8.0,0.0,False,FIFA World Cup qualification,Blida,Algeria
2021-09-02,Morocco,Sudan,2.0,0.0,False,FIFA World Cup qualification,Rabat,Morocco
2021-09-02,Congo DR,Tanzania,1.0,1.0,False,FIFA World Cup qualification,Lubumbashi,DR Congo
2021-09-02,Korea Republic,Iraq,0.0,0.0,False,FIFA World Cup qualification,Seoul,South Korea
2021-09-02,Iran,Syria,1.0,0.0,False,FIFA World Cup qualification,Tehran,Iran
2021-09-02,Japan,Oman,0.0,1.0,False,FIFA World Cup qualification,Suita,Japan
2021-09-02,Australia,China PR,3.0,0.0,True,FIFA World Cup qualification,Doha,Qatar
2021-09-02,Saudi Arabia,Vietnam,3.0,1.0,False,FIFA World Cup qualification,Riyadh,Saudi Arabia
2021-09-02,Sweden,Spain,2.0,1.0,False,FIFA World Cup qualification,Stockholm,Sweden
2021-09-02,Czechia,Belarus,1.0,0.0,False,FIFA World Cup qualification,Ostrava,Czech Republic
2021-09-02,Estonia,Belgium,2.0,5.0,False,FIFA World Cup qualification,Tallinn,Estonia
2021-09-02,Hungary,England,0.0,4.0,False,FIFA World Cup qualification,Budapest,Hungary
2021-09-02,Liechtenstein,Germany,0.0,2.0,True,FIFA World Cup qualification,St. Gallen,Switzerland
2021-09-02,Bolivia,Colombia,1.0,1.0,False,FIFA World Cup qualification,La Paz,Bolivia
2021-09-02,Ecuador,Paraguay,2.0,0.0,False,FIFA World Cup qualification,Quito,Ecuador
2021-09-02,Peru,Uruguay,1.0,1.0,False,FIFA World Cup qualification,Lima,Peru
2021-09-02,Venezuela,Argentina,1.0,3.0,False,FIFA World Cup qualification,Caracas,Venezuela
2021-09-02,Chile,Brazil,0.0,1.0,False,FIFA World Cup qualification,Santiago,Chile
2021-09-02,Canada,Honduras,1.0,1.0,False,FIFA World Cup qualification,Toronto,Canada
2021-09-02,El Salvador,United States,0.0,0.0,False,FIFA World Cup qualification,San Salvador,El Salvador
2021-09-02,Panama,Costa Rica,0.0,0.0,False,FIFA World Cup qualification,Panama City,Panama
2021-09-02,Mexico,Jamaica,2.0,1.0,False,FIFA World Cup qualification,Mexico City,Mexico
2021-09-03,Tunisia,Equatorial Guinea,3.0,0.0,False,FIFA World Cup qualification,Radès,Tunisia
2021-09-03,Mozambique,Côte d'Ivoire,0.0,0.0,False,FIFA World Cup qualification,Maputo,Mozambique
2021-09-03,Zimbabwe,South Africa,0.0,0.0,False,FIFA World Cup qualification,Harare,Zimbabwe
2021-09-03,Ghana,Ethiopia,1.0,0.0,False,FIFA World Cup qualification,Cape Coast,Ghana
2021-09-04,Bosnia and Herzegovina,Kuwait,1.0,0.0,False,Friendly,Zenica,Bosnia and Herzegovina
2021-09-04,Haiti,Jordan,2.0,0.0,True,Friendly,Riffa,Bahrain
2021-09-04,Qatar,Portugal,1.0,3.0,True,Friendly,Debrecen,Hungary
2021-09-04,Ukraine,France,1.0,1.0,False,FIFA World Cup qualification,Kyiv,Ukraine
2021-09-04,Scotland,Moldova,1.0,0.0,False,FIFA World Cup qualification,Glasgow,Scotland
2021-09-04,Israel,Austria,5.0,2.0,False,FIFA World Cup qualification,Haifa,Israel
2021-09-04,Latvia,Norway,0.0,2.0,False,FIFA World Cup qualification,Riga,Latvia
2021-09-04,Gibraltar,Türkiye,0.0,3.0,False,FIFA World Cup qualification,Gibraltar,Gibraltar
2021-09-04,Netherlands,Montenegro,4.0,0.0,False,FIFA World Cup qualification,Eindhoven,Netherlands
2021-09-04,Slovakia,Croatia,0.0,1.0,False,FIFA World Cup qualification,Bratislava,Slovakia
2021-09-05,Sweden,Uzbekistan,2.0,1.0,False,Friendly,Stockholm,Sweden
2021-09-05,Gabon,Egypt,1.0,1.0,False,FIFA World Cup qualification,Franceville,Gabon
2021-09-05,Spain,Georgia,4.0,0.0,False,FIFA World Cup qualification,Badajoz,Spain
2021-09-05,Switzerland,Italy,0.0,0.0,False,FIFA World Cup qualification,Basel,Switzerland
2021-09-05,Belgium,Czechia,3.0,0.0,False,FIFA World Cup qualification,Brussels,Belgium
2021-09-05,England,Andorra,4.0,0.0,False,FIFA World Cup qualification,London,England
2021-09-05,Germany,Armenia,6.0,0.0,False,FIFA World Cup qualification,Stuttgart,Germany
2021-09-05,Ecuador,Chile,0.0,0.0,False,FIFA World Cup qualification,Quito,Ecuador
2021-09-05,Paraguay,Colombia,1.0,1.0,False,FIFA World Cup qualification,Asunción,Paraguay
2021-09-05,Uruguay,Bolivia,4.0,2.0,False,FIFA World Cup qualification,Montevideo,Uruguay
2021-09-05,Costa Rica,Mexico,0.0,1.0,False,FIFA World Cup qualification,San José,Costa Rica
2021-09-05,Jamaica,Panama,0.0,3.0,False,FIFA World Cup qualification,Kingston,Jamaica
2021-09-05,United States,Canada,1.0,1.0,False,FIFA World Cup qualification,Nashville,United States
2021-09-06,Côte d'Ivoire,Cameroon,2.0,1.0,False,FIFA World Cup qualification,Abidjan,Ivory Coast
2021-09-06,South Africa,Ghana,1.0,0.0,False,FIFA World Cup qualification,Johannesburg,South Africa
2021-09-06,Benin,Congo DR,1.0,1.0,False,FIFA World Cup qualification,Cotonou,Benin
2021-09-07,Bahrain,Jordan,1.0,2.0,False,Friendly,Riffa,Bahrain
2021-09-07,Luxembourg,Qatar,1.0,1.0,False,Friendly,Luxembourg,Luxembourg
2021-09-07,Burkina Faso,Algeria,1.0,1.0,True,FIFA World Cup qualification,Marrakech,Morocco
2021-09-07,Zambia,Tunisia,0.0,2.0,False,FIFA World Cup qualification,Ndola,Zambia
2021-09-07,Cabo Verde,Nigeria,1.0,2.0,False,FIFA World Cup qualification,Mindelo,Cape Verde
2021-09-07,Congo,Senegal,1.0,3.0,False,FIFA World Cup qualification,Brazzaville,Congo
2021-09-07,Korea Republic,Lebanon,1.0,0.0,False,FIFA World Cup qualification,Suwon,South Korea
2021-09-07,Iraq,Iran,0.0,3.0,True,FIFA World Cup qualification,Doha,Qatar
2021-09-07,China PR,Japan,0.0,1.0,True,FIFA World Cup qualification,Doha,Qatar
2021-09-07,Vietnam,Australia,0.0,1.0,False,FIFA World Cup qualification,Hanoi,Vietnam
2021-09-07,Oman,Saudi Arabia,0.0,1.0,False,FIFA World Cup qualification,Muscat,Oman
2021-09-07,Azerbaijan,Portugal,0.0,3.0,False,FIFA World Cup qualification,Baku,Azerbaijan
2021-09-07,Bosnia and Herzegovina,Kazakhstan,2.0,2.0,False,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina
2021-09-07,France,Finland,2.0,0.0,False,FIFA World Cup qualification,Lyon,France
2021-09-07,Austria,Scotland,0.0,1.0,False,FIFA World Cup qualification,Vienna,Austria
2021-09-07,Netherlands,Türkiye,6.0,1.0,False,FIFA World Cup qualification,Amsterdam,Netherlands
2021-09-07,Norway,Gibraltar,5.0,1.0,False,FIFA World Cup qualification,Oslo,Norway
2021-09-07,Croatia,Slovenia,3.0,0.0,False,FIFA World Cup qualification,Split,Croatia
2021-09-08,Czechia,Ukraine,1.0,1.0,False,Friendly,Plzeň,Czech Republic
2021-09-08,Kosovo,Spain,0.0,2.0,False,FIFA World Cup qualification,Pristina,Kosovo
2021-09-08,Greece,Sweden,2.0,1.0,False,FIFA World Cup qualification,Athens,Greece
